url,headline,datetime,organization,caa,fact_check_details
https://www.altnews.in/video-game-footage-shared-as-us-anti-missile-defense-batteries-taking-down-iranian-missiles/,Video game footage shared as US anti-missile defense batteries taking down Iranian missiles,2020-01-20,Alt News,No,
https://www.altnews.in/caa-protests-old-video-from-mp-shared-as-up-police-thrashing-stone-pelters/,CAA Protests: Old video from MP shared as UP police thrashing stone-pelters,2020-01-20,Alt News,Yes,
https://www.altnews.in/video-from-brazil-shared-as-muslim-infiltrator-killed-by-french-police/,Video from Brazil shared as “Muslim infiltrator” killed by French police,2020-01-20,Alt News,No,
https://www.altnews.in/old-image-of-bjp-mp-manoj-tiwari-with-jama-masjids-imam-bukhari-shared-ahead-of-delhi-polls/,Old image of BJP MP Manoj Tiwari with Jama Masjid’s Imam Bukhari shared ahead of Delhi polls,2020-01-17,Alt News,No,
https://www.altnews.in/morphed-poster-falsely-claims-burqa-hijab-dress-code-for-caa-protest-in-mumbai/,"Morphed poster falsely claims ‘burqa, hijab’ dress code for CAA protest in Mumbai",2020-01-17,Alt News,Yes,
https://www.altnews.in/fake-rs-2000-notes-seized-from-rss-supporter-ketan-dave-in-gujarat-false-claim-viral/,Fake Rs 2000 notes seized from RSS supporter Ketan Dave in Gujarat? False claim viral,2020-01-17,Alt News,No,
https://www.altnews.in/photo-of-dalit-activist-kancha-ilaiah-shared-as-elderly-student-at-jnu/,Photo of Dalit activist Kancha Ilaiah shared as elderly student at JNU,2020-01-16,Alt News,No,
https://www.altnews.in/bjp-mla-anil-upadhyaya-talking-about-caa-no-videos-yet-again-viral-with-fictitious-name/,"BJP MLA ‘Anil Upadhyaya’ talking about CAA? No, videos yet again viral with fictitious name",2020-01-16,Alt News,Yes,
https://www.altnews.in/fictitious-politician-anil-upadhyaya-makes-a-comeback-now-as-bjp-mla-criticising-caa-nrc/,"Fictitious politician ‘Anil Upadhyaya’ makes a comeback, now as BJP MLA criticising CAA/NRC",2020-01-15,Alt News,Yes,
https://www.altnews.in/tarek-fatah-tweets-movie-clip-as-pakistani-mother-denying-polio-vaccination-to-her-children/,Tarek Fatah tweets movie clip as Pakistani mother denying polio vaccination to her children,2020-01-15,Alt News,No,
https://www.altnews.in/did-rahul-kanwal-say-chanting-vande-mataram-is-anti-national-clipped-video-misleading-claim/,"Did Rahul Kanwal say chanting ‘Vande Mataram’ is anti-national? Clipped video, misleading claim",2020-01-14,Alt News,No,
https://www.altnews.in/abvp-jnu-secretary-denies-masked-woman-in-viral-video-associated-with-abvp-visual-evidence-disagrees/,"ABVP JNU secretary denies masked woman in viral video associated with ABVP, visual evidence disagrees",2020-01-13,Alt News,Yes,
https://www.altnews.in/morphed-tweet-of-shehla-rashid-calling-for-boycott-movie-of-movie-on-kashmiri-pandits-viral/,Morphed tweet of Shehla Rashid calling for boycott movie of movie on Kashmiri pandits viral,2020-01-13,Alt News,No,
https://www.altnews.in/video-from-2015-of-cops-beaten-by-a-crowd-shared-with-communal-narrative/,Video from 2015 of traffic cops beaten by a crowd shared with communal narrative,2020-01-13,Alt News,Yes,
https://www.altnews.in/no-indira-gandhi-did-not-force-sitaram-yechury-to-resign-as-jnusu-president-during-emergency/,"No, Indira Gandhi did not force Sitaram Yechury to resign as JNUSU president during emergency",2020-01-13,Alt News,Yes,
https://www.altnews.in/alt-news-probes-abvps-link-with-jnu-student-exposed-in-india-today-sting/,Alt News probes ABVP’s link with JNU student exposed in India Today sting,2020-01-11,Alt News,Yes,
https://www.altnews.in/video-from-2018-shared-as-88-bjp-mlas-request-rajnath-singh-to-roll-back-caa-nrc/,"Video from 2018 shared as 88 BJP MPs request Rajnath Singh to roll-back CAA, NRC",2020-01-11,Alt News,Yes,
https://www.altnews.in/bjp-mla-himanta-biswa-posts-cropped-photo-of-anti-caa-rally-in-assam-to-portray-poor-turnout/,BJP MLA Himanta Biswa posts cropped photo of anti-CAA rally in Assam to portray poor turnout,2020-01-11,Alt News,Yes,
https://www.altnews.in/video-from-2008-viral-as-female-students-of-jnu-abusing-during-protests/,Video from 2008 viral as female students of JNU abusing during protests,2020-01-11,Alt News,Yes,
https://www.altnews.in/delhi-police-probe-or-abvp-investigation-dcp-releases-images-shared-earlier-by-abvp/,Delhi police probe or ABVP investigation? DCP releases images shared earlier by ABVP,2020-01-11,Alt News,Yes,
https://www.altnews.in/mirror-image-used-to-portray-jnusu-president-aishe-ghosh-faked-her-injuries/,Mirror image used to portray JNUSU president Aishe Ghosh faked her injuries,2020-01-10,Alt News,Yes,
https://www.altnews.in/investigating-the-masked-woman-photographed-during-jnu-violence/,Investigating the masked woman photographed during JNU violence,2020-01-10,Alt News,Yes,
https://www.altnews.in/old-video-viral-as-communists-in-kerala-attack-pro-caa-rally-by-bjp-rss/,Old video viral as “communists” in Kerala attack pro-CAA rally by BJP-RSS,2020-01-09,Alt News,Yes,
https://www.altnews.in/old-unrelated-video-shared-as-caa-support-rally-by-sadhu-agoras-in-haridwar/,"Old, unrelated video shared as CAA support rally by Sadhus, Agoras in Haridwar",2020-01-09,Alt News,Yes,
https://www.altnews.in/does-chhapaak-portray-acid-attack-convict-as-a-hindu-named-rajesh-no-false-claim/,"Does ‘Chhapaak’ portray acid attack convict as a Hindu named ‘Rajesh’? No, false claim",2020-01-08,Alt News,No,
https://www.altnews.in/old-video-from-rajasthan-falsely-shared-as-hindu-women-assaulted-by-muslims-in-pakistan/,Old video from Rajasthan falsely shared as Hindu women assaulted by Muslims in Pakistan,2020-01-08,Alt News,No,
https://www.altnews.in/video-game-footage-viral-as-us-forces-taking-down-iranian-major-general-qasem-soleimani/,Video game footage viral as US forces taking down Iranian Major General Qassem Soleimani,2020-01-07,Alt News,No,
https://www.altnews.in/morphed-photo-viral-as-abvp-assam-protesting-against-caa-nrc/,"Morphed photo viral as ABVP Assam protesting against CAA, NRC",2020-01-07,Alt News,Yes,
https://www.altnews.in/muslim-student-from-jnu-falsely-blamed-for-masterminding-violence-at-the-university/,Muslim student from JNU falsely blamed for ‘masterminding’ violence at the university,2020-01-07,Alt News,Yes,
https://www.altnews.in/jnu-violence-abvp-bjp-office-bearers-falsely-claim-sfi-activist-faked-injuries/,"JNU Violence: ABVP, BJP office-bearers falsely claim SFI activist ‘faked’ injuries",2020-01-07,Alt News,Yes,
https://www.altnews.in/old-unrelated-images-viral-as-sex-toys-condoms-found-inside-jnu-campus/,"Old, unrelated images viral as sex toys, condoms found inside JNU campus",2020-01-07,Alt News,Yes,
https://www.altnews.in/video-of-abvp-member-assaulting-aisa-student-shared-by-journalists-as-left-parties-attacking-abvp/,Video of ABVP member assaulting AISA student shared by journalists as Left parties attacking ABVP,2020-01-07,Alt News,Yes,
https://www.altnews.in/no-umar-khalid-did-not-raise-hinduo-se-azadi-slogan-at-gateway-of-india-mumbai/,"No, Umar Khalid did not raise “Hinduo se azadi” slogan at Gateway of India, Mumbai",2020-01-06,Alt News,Yes,
https://www.altnews.in/image-of-symbolic-one-eye-bandaged-protest-shared-as-caa-protesters-faking-injury/,Image of symbolic ‘one eye bandaged’ protest shared as CAA protesters faking injury,2020-01-04,Alt News,Yes,
https://www.altnews.in/no-photo-of-mother-breastfeeding-baby-through-a-fence-is-not-related-to-nrc/,"No, photo of mother breastfeeding baby through a fence is not related to NRC",2020-01-04,Alt News,Yes,
https://www.altnews.in/video-from-hyderabad-viral-as-police-arresting-people-in-assam-after-nrc/,Video from Hyderabad viral as police arresting people in Assam after NRC,2020-01-04,Alt News,Yes,
https://www.altnews.in/pak-pm-imran-khan-shared-old-unrelated-videos-as-pogrom-against-muslims-in-india/,"Pak PM Imran Khan shared old, unrelated videos as ‘pogrom’ against Muslims in India",2020-01-03,Alt News,Yes,
https://www.altnews.in/2013-video-from-bangladesh-riot-viral-as-assams-police-brutality-after-nrc/,2013 video from Bangladesh viral as police brutality after Assam NRC,2020-01-03,Alt News,Yes,
https://www.altnews.in/fictional-story-muslim-boy-elopes-with-hindu-jain-girl-muslims-terminated-from-jobs-girl-returned/,Fictional story on Muslim boy taking away ‘Hindu Jain’ girl in Andhra’s Nellore viral,2020-01-02,Alt News,No,
https://www.altnews.in/audio-superimposed-on-2015-image-falsely-suggests-modi-govt-jailed-muslim-women/,Audio superimposed on 2015 image falsely suggests Modi govt jailed Muslim women,2020-01-02,Alt News,Yes,
https://www.altnews.in/old-video-falsely-shared-as-posters-of-hindu-gods-burnt-during-caa-protests/,Old video falsely shared as posters of Hindu deities burnt during CAA protests,2020-01-02,Alt News,Yes,
https://www.altnews.in/pak-users-falsely-claim-canada-deports-indian-students-for-submitting-fake-ielts-results/,Pak users falsely claim Canada deports Indian students for submitting fake IELTS results,2020-01-02,Alt News,No,
https://www.altnews.in/old-video-of-sp-leader-mavia-ali-shared-as-that-of-congress-leader-naseemuddin-siddiqui/,Old video of SP leader Mavia Ali shared as that of Congress leader Naseemuddin Siddiqui,2020-01-02,Alt News,Yes,
https://www.altnews.in/old-unrelated-video-of-arms-hidden-inside-cans-of-ghee-falsely-linked-to-delhi-riots/,"Old, unrelated video of arms hidden inside cans of ghee falsely linked to Delhi riots",2020-02-29,Alt News,Yes,
https://www.altnews.in/no-this-isnt-justice-murlidhar-with-sonia-gandhi-while-she-files-nomination-papers/,"No, this isn’t Justice Murlidhar with Sonia Gandhi when she filed nomination papers",2020-02-29,Alt News,No,
https://www.altnews.in/photo-of-rescue-op-viral-as-cops-helping-mob-carry-petrol-bombs-to-aaps-tahir-hussains-residence/,Photo of rescue op viral as cops helping mob carry petrol bombs to AAP’s Tahir Hussain’s residence,2020-02-29,Alt News,Yes,
https://www.altnews.in/unrelated-video-of-mob-violence-in-mp-viral-as-delhi-riots/,Unrelated video of mob violence in MP viral as Delhi riots,2020-02-29,Alt News,Yes,
https://www.altnews.in/verification-aap-councillor-tahir-hussains-video-appealing-for-police-help/,Verification: AAP councillor Tahir Hussain’s video appealing for police help,2020-02-28,Alt News,Yes,
https://www.altnews.in/old-unrelated-images-shared-as-hindu-women-attacked-during-delhi-riots/,"Old, unrelated images shared as Hindu women attacked during Delhi riots",2020-02-28,Alt News,Yes,
https://www.altnews.in/old-photograph-of-up-police-personnel-throwing-a-stone-shared-as-delhi-police/,Old photograph of UP police personnel throwing a stone shared as Delhi police,2020-02-28,Alt News,Yes,
https://www.altnews.in/mock-drill-video-of-chinese-swat-team-tackling-coronavirus-victim-viral-as-real/,Mock drill video of Chinese SWAT team tackling coronavirus victim viral as real,2020-02-28,Alt News,No,
https://www.altnews.in/photos-of-2018-incident-of-girl-beheaded-in-mp-revived-with-false-communal-angle/,Photos of 2018 incident of girl beheaded in MP revived with false communal angle,2020-02-27,Alt News,No,
https://www.altnews.in/old-video-shared-as-delhi-police-releasing-chemical-gas-inside-muslim-homes-in-jafrabad/,Old video shared as Delhi police releasing ‘chemical’ gas inside Muslim homes in Jafrabad,2020-02-27,Alt News,Yes,
https://www.altnews.in/video-of-anti-caa-protesters-pelting-stones-against-ahmedabad-police-goes-viral-in-the-name-of-delhi-riots/,Old video of mob pelting stones at police in Ahmedabad shared as Delhi riots,2020-02-27,Alt News,Yes,
https://www.altnews.in/delhi-riots-jafrabad-shooters-name-is-not-anurag-mishra-unrelated-mans-images-circulated/,"Delhi riots: Jafrabad shooter’s name is not Anurag Mishra, unrelated man’s images circulated",2020-02-26,Alt News,Yes,
https://www.altnews.in/old-video-viral-as-anti-caa-protesters-block-inderlok-metro-station-area-in-delhi/,Old video viral as anti-CAA protesters block Inderlok metro station area in Delhi,2020-02-26,Alt News,Yes,
https://www.altnews.in/fake-message-about-dcp-amit-sharmas-death-during-delhi-riots-goes-viral/,Fake message about DCP Amit Sharma’s death during Delhi riots goes viral,2020-02-26,Alt News,Yes,
https://www.altnews.in/verification-video-of-mosque-vandalised-set-on-fire-is-from-ashok-nagar-in-delhi/,"Verification: Video of mosque vandalised, set on fire is from Ashok Nagar in Delhi",2020-02-26,Alt News,Yes,
https://www.altnews.in/video-verification-delhi-cops-beating-injured-men-forcing-them-to-sing-national-anthem/,"Video verification: Delhi cops beating injured men, forcing them to sing national anthem",2020-02-25,Alt News,Yes,
https://www.altnews.in/video-of-bus-driver-beaten-up-in-maharashtra-shared-with-communal-angle-amid-delhi-riots/,Video of bus driver beaten up in Maharashtra shared with communal angle amid Delhi riots,2020-02-25,Alt News,Yes,
https://www.altnews.in/delhi-violence-man-seen-with-bjps-kapil-mishra-is-not-the-jafrabad-shooter/,Delhi violence: Man seen with BJP’s Kapil Mishra is not the Jafrabad shooter,2020-02-25,Alt News,Yes,
https://www.altnews.in/old-video-of-police-excess-in-pakistan-falsely-shared-as-atrocities-on-hindu-women/,Old video of police excess in Pakistan falsely shared as atrocities on Hindu women,2020-02-25,Alt News,Yes,
https://www.altnews.in/delhi-violence-jafrabad-shooter-falsely-identified-as-part-of-pro-caa-mob/,Delhi violence: Jafrabad shooter falsely identified as part of pro-CAA mob,2020-02-25,Alt News,Yes,
https://www.altnews.in/mohan-bhagwat-did-not-say-nationalism-means-hitler-fascism-media-misreports/,"Mohan Bhagwat did not say nationalism means Hitler, fascism – Media misreports",2020-02-24,Alt News,No,
https://www.altnews.in/coronavirus-image-showing-sulphur-dioxide-forecasts-falsely-linked-with-mass-cremation-in-wuhan/,Coronavirus: Image showing sulphur dioxide forecasts falsely linked with mass cremation in Wuhan,2020-02-24,Alt News,No,
https://www.altnews.in/no-ratan-tata-has-not-announcement-that-jnu-students-will-not-be-recruited-by-tata-group/,"No, Ratan Tata has not announced that JNU students will not be recruited by Tata Group",2020-02-24,Alt News,No,
https://www.altnews.in/fictitious-list-of-names-viral-as-accused-in-naval-spy-racket/,Fictitious list of names viral as accused in naval spy racket,2020-02-23,Alt News,No,
https://www.altnews.in/how-indian-media-fooled-the-nation-about-a-massive-discovery-of-gold-reserves/,How Indian media fooled the nation about a massive discovery of gold reserves,2020-02-23,Alt News,No,
https://www.altnews.in/no-a-yogi-wasnt-found-alive-in-meditative-state-300-years-after-his-burial/,"No, a ‘yogi’ wasn’t found alive in meditative state 300 years after his burial",2020-02-21,Alt News,No,
https://www.altnews.in/indian-politicians-on-a-spree-of-denying-on-record-statements-alt-news-compilation/,Indian politicians on a spree of denying on-record statements: Alt News compilation,2020-02-21,Alt News,No,
https://www.altnews.in/a-video-is-viral-with-false-claim-that-non-muslims-are-offering-namaz-for-protection-against-coronavirus/,Video viral as non-Muslims offering namaz after coronavirus outbreak in China is baseless,2020-02-21,Alt News,No,
https://www.altnews.in/truth-behind-photo-of-man-carrying-wife-during-1971-bangladesh-liberation-war/,Truth behind photo of man carrying wife during 1971 Bangladesh liberation war,2020-02-20,Alt News,No,
